transaction_id,merchant_id,customer_id_hash,amount_inr,payment_method,failure_code,failure_category,attempt_number,customer_success_rate,previous_failed_attempts,time_since_failure_minutes,subscription_flag,merchant_category,device_change_flag,recovery_outcome,recovered_amount,event_timestamp
TXN000609,M001,90c8c067fdb07cab,1128.87,card,INSUFFICIENT_BALANCE,insufficient_funds,1,0.874,0,801,False,utilities,True,recovered,1128.87,2026-05-03T05:18:00
TXN000610,M025,ab59a9324f6da17a,8955.49,netbanking,USER_CANCELLED,customer_abandonment,1,0.479,1,1183,False,education,False,not_recovered,0.0,2026-06-24T19:04:00
TXN000611,M007,c82522b603e77150,720.5,upi,INSUFFICIENT_BALANCE,insufficient_funds,1,0.68,0,1392,False,subscription,False,recovered,720.5,2026-07-09T22:13:00
TXN000612,M011,ba159a51e26faf0a,1079.08,emi,AUTO_DEBIT_FAILED,subscription_failure,1,0.258,0,620,True,utilities,False,not_recovered,0.0,2026-05-09T11:12:00
TXN000613,M022,5a05e18d23d1770c,17270.75,upi,3DS_FAILED,authentication_failure,3,0.507,3,912,False,education,False,recovered,17270.75,2026-05-07T06:37:00
TXN000614,M019,d63c748b40bc5a26,2055.89,netbanking,GATEWAY_TIMEOUT,temporary_bank_or_network,2,0.333,2,1321,False,e_commerce,False,recovered,2055.89,2026-07-15T20:37:00
TXN000615,M028,1f1bf872d2c8b307,410.15,card,NETWORK_ERROR,temporary_bank_or_network,3,0.606,2,1086,False,utilities,False,not_recovered,0.0,2026-05-09T19:46:00
TXN000616,M022,acd374b7ae809b84,13821.94,upi,NETWORK_ERROR,temporary_bank_or_network,2,0.226,1,644,False,education,False,recovered,13821.94,2026-07-05T01:44:00
TXN000617,M028,b95184264dcb120f,952.67,upi,BANK_TIMEOUT,temporary_bank_or_network,1,0.454,0,867,False,utilities,False,recovered,952.67,2026-05-26T14:00:00
TXN000618,M019,2d576f5dd191da1f,1230.07,card,OTP_FAILED,authentication_failure,1,0.558,0,1409,False,e_commerce,False,recovered,1230.07,2026-07-01T22:45:00
TXN000619,M027,ee2d116ecc32d15f,1181.64,card,AUTO_DEBIT_FAILED,subscription_failure,1,0.503,0,865,True,utilities,True,recovered,1181.64,2026-06-10T08:26:00
TXN000620,M014,7840e7818ce0d348,2682.23,upi,CARD_EXPIRED,expired_or_invalid_method,1,0.451,1,1323,False,e_commerce,False,not_recovered,0.0,2026-05-08T01:54:00
TXN000621,M014,f1f1174724da9048,460.55,wallet,INSUFFICIENT_BALANCE,insufficient_funds,2,0.315,1,159,False,e_commerce,False,recovered,460.55,2026-06-19T02:09:00
TXN000622,M025,3ad3c6017059a59f,12763.66,wallet,NETWORK_ERROR,temporary_bank_or_network,2,0.194,1,456,False,education,False,not_recovered,0.0,2026-07-16T18:01:00
TXN000623,M019,86e3451d9c9e3e8c,2551.92,upi,BANK_TIMEOUT,temporary_bank_or_network,1,0.708,1,1245,False,e_commerce,False,not_recovered,0.0,2026-07-08T12:14:00
TXN000624,M026,1d1f7f3695f0bf31,677.91,card,CARD_EXPIRED,expired_or_invalid_method,1,0.069,1,1052,False,subscription,False,not_recovered,0.0,2026-07-13T11:05:00
TXN000625,M030,9ba323d1f37963f7,17656.4,wallet,OTP_FAILED,authentication_failure,1,0.438,1,899,False,education,False,not_recovered,0.0,2026-06-07T06:14:00
TXN000626,M027,1bb2a2c4787f49ff,523.89,card,GATEWAY_TIMEOUT,temporary_bank_or_network,3,0.36,2,185,False,utilities,False,recovered,523.89,2026-07-01T20:49:00
TXN000627,M024,3a3b7d81d8525b1d,2491.41,upi,CARD_EXPIRED,expired_or_invalid_method,1,0.693,0,1042,False,e_commerce,False,not_recovered,0.0,2026-05-06T05:50:00
TXN000628,M020,f09b5f597d2ec348,866.2,upi,TIMEOUT_ABANDONED,customer_abandonment,2,0.44,2,1355,True,subscription,False,not_recovered,0.0,2026-05-25T00:40:00
TXN000629,M006,f1948e8e3948f941,980.13,wallet,USER_CANCELLED,customer_abandonment,1,0.733,0,866,True,subscription,False,not_recovered,0.0,2026-05-06T15:29:00
TXN000630,M028,acd374b7ae809b84,2592.92,card,GATEWAY_TIMEOUT,temporary_bank_or_network,1,0.476,0,1165,False,utilities,False,not_recovered,0.0,2026-05-10T06:25:00
TXN000631,M015,ae16d2dc33a73b33,109726.88,wallet,BANK_TIMEOUT,temporary_bank_or_network,1,0.341,0,11,False,education,False,recovered,109726.88,2026-07-06T21:07:00
TXN000632,M014,63a868473928c751,900.9,card,TIMEOUT_ABANDONED,customer_abandonment,1,0.36,1,767,False,e_commerce,False,not_recovered,0.0,2026-07-08T05:42:00
TXN000633,M015,1945259a37fac77c,14125.98,card,NETWORK_ERROR,temporary_bank_or_network,1,0.445,0,407,False,education,False,recovered,14125.98,2026-06-19T22:56:00
TXN000634,M016,c94801b88faf20e7,567.65,netbanking,BANK_TIMEOUT,temporary_bank_or_network,1,0.757,0,666,False,food_delivery,False,recovered,567.65,2026-06-10T06:53:00
TXN000635,M027,08e90ef193bbb193,1276.53,card,BANK_TIMEOUT,temporary_bank_or_network,4,0.235,3,28,False,utilities,False,not_recovered,0.0,2026-05-16T23:44:00
TXN000636,M016,e8e0d7164aebb059,787.65,upi,OTP_FAILED,authentication_failure,1,0.458,0,576,False,food_delivery,False,not_recovered,0.0,2026-05-03T15:34:00
TXN000637,M016,df0a9ec21f634d04,465.48,upi,OTP_FAILED,authentication_failure,1,0.522,0,1289,False,food_delivery,False,recovered,465.48,2026-07-07T19:01:00
TXN000638,M003,3645026c33418c5d,2275.45,card,INSUFFICIENT_BALANCE,insufficient_funds,1,0.432,1,689,False,e_commerce,False,recovered,2275.45,2026-06-07T02:02:00
TXN000639,M012,1e909a90c1801f5c,1360.48,wallet,MANDATE_FAILED,subscription_failure,1,0.091,0,1353,True,utilities,False,recovered,1360.48,2026-07-19T09:18:00
TXN000640,M012,e0358be30a6bde19,1858.91,upi,GATEWAY_TIMEOUT,temporary_bank_or_network,1,0.727,0,267,False,utilities,False,recovered,1858.91,2026-06-15T03:54:00
TXN000641,M021,543cbd39bc5ce487,972.39,upi,NETWORK_ERROR,temporary_bank_or_network,3,0.616,2,85,True,subscription,False,recovered,972.39,2026-06-04T20:38:00
TXN000642,M011,9709850a015d5f9d,741.52,wallet,OTP_FAILED,authentication_failure,4,0.344,3,262,False,utilities,False,not_recovered,0.0,2026-06-29T04:53:00
TXN000643,M015,acd374b7ae809b84,12032.56,upi,TIMEOUT_ABANDONED,customer_abandonment,1,0.738,0,45,False,education,False,not_recovered,0.0,2026-05-20T21:56:00
TXN000644,M024,2b8bffff287b9152,4128.84,card,INSUFFICIENT_BALANCE,insufficient_funds,1,0.569,1,1044,False,e_commerce,False,recovered,4128.84,2026-06-10T03:17:00
TXN000645,M006,e463e08145da7bb4,750.99,upi,NETWORK_ERROR,temporary_bank_or_network,3,0.582,3,1076,True,subscription,False,recovered,750.99,2026-07-16T18:10:00
TXN000646,M010,20948592f8072463,1196.49,upi,INVALID_CARD,expired_or_invalid_method,4,0.599,3,106,False,e_commerce,False,not_recovered,0.0,2026-07-05T05:46:00
TXN000647,M021,553f471334a81011,7630.06,card,INSUFFICIENT_BALANCE,insufficient_funds,3,0.565,2,1253,False,subscription,False,not_recovered,0.0,2026-06-26T17:59:00
TXN000648,M022,4a4c2db5e8980675,14027.35,card,BANK_TIMEOUT,temporary_bank_or_network,2,0.602,1,1283,False,education,False,recovered,14027.35,2026-06-05T16:29:00
TXN000649,M021,a8afddad64875e00,837.18,card,NETWORK_ERROR,temporary_bank_or_network,2,0.314,1,1016,True,subscription,False,not_recovered,0.0,2026-05-30T17:51:00
TXN000650,M006,df479e4bc4cb9e38,1148.36,netbanking,RISK_BLOCKED,suspected_risk,1,0.159,0,1322,True,subscription,False,not_recovered,0.0,2026-05-25T19:19:00
TXN000651,M020,dad43e187d7c91f5,976.08,netbanking,INSUFFICIENT_BALANCE,insufficient_funds,3,0.533,3,172,True,subscription,False,not_recovered,0.0,2026-07-30T20:23:00
TXN000652,M028,c07d9647752dc635,894.51,upi,NETWORK_ERROR,temporary_bank_or_network,1,0.854,1,630,False,utilities,False,recovered,894.51,2026-07-24T05:27:00
TXN000653,M004,d3b1a1082c317be9,1312.62,card,RISK_BLOCKED,suspected_risk,1,0.495,0,851,False,utilities,True,not_recovered,0.0,2026-07-13T11:57:00
TXN000654,M029,d197ddd910970c7e,1130.66,card,OTP_FAILED,authentication_failure,2,0.741,1,460,False,utilities,False,not_recovered,0.0,2026-06-16T21:24:00
TXN000655,M030,c8031d015331c936,21527.54,card,USER_CANCELLED,customer_abandonment,2,0.382,1,372,False,education,False,not_recovered,0.0,2026-06-25T12:07:00
TXN000656,M016,553f471334a81011,720.32,netbanking,TIMEOUT_ABANDONED,customer_abandonment,3,0.794,3,305,False,food_delivery,False,not_recovered,0.0,2026-07-13T10:41:00
TXN000657,M016,befeff58d1dea53c,301.95,upi,BANK_TIMEOUT,temporary_bank_or_network,1,0.184,1,262,False,food_delivery,False,not_recovered,0.0,2026-05-04T09:53:00
TXN000658,M005,0c61d17ba33413fd,11609.86,upi,INSUFFICIENT_BALANCE,insufficient_funds,1,0.533,1,472,False,travel,False,not_recovered,0.0,2026-06-08T06:01:00
TXN000659,M024,3f269c6b8e3a5e36,3755.87,wallet,OTP_FAILED,authentication_failure,1,0.527,0,743,False,e_commerce,False,not_recovered,0.0,2026-06-17T11:41:00
TXN000660,M027,c88a6ec92ebc81fe,844.31,netbanking,GATEWAY_TIMEOUT,temporary_bank_or_network,1,0.942,1,497,False,utilities,False,not_recovered,0.0,2026-07-14T20:00:00
TXN000661,M013,f26c61b870f6a39b,11343.26,card,OTP_FAILED,authentication_failure,1,0.682,0,152,False,education,False,recovered,11343.26,2026-07-13T21:19:00
TXN000662,M027,32c865ee780235dc,1004.06,card,NETWORK_ERROR,temporary_bank_or_network,1,0.334,1,614,False,utilities,False,not_recovered,0.0,2026-06-05T02:00:00
TXN000663,M005,93e51a216caee66c,13069.2,card,USER_CANCELLED,customer_abandonment,1,0.257,0,868,False,travel,False,not_recovered,0.0,2026-05-19T06:53:00
TXN000664,M030,e2efe003959ba3f1,8300.72,emi,GATEWAY_TIMEOUT,temporary_bank_or_network,1,0.552,0,434,False,education,False,not_recovered,0.0,2026-06-11T17:44:00
TXN000665,M020,5254027bb48441f5,480.61,netbanking,RISK_BLOCKED,suspected_risk,1,0.393,1,112,True,subscription,False,not_recovered,0.0,2026-07-22T11:38:00
TXN000666,M001,04fb316a61b3900d,885.49,emi,GATEWAY_TIMEOUT,temporary_bank_or_network,1,0.111,0,634,False,utilities,False,recovered,885.49,2026-07-27T15:48:00
TXN000667,M019,5a4603e912f60575,1344.63,netbanking,CARD_EXPIRED,expired_or_invalid_method,2,0.071,1,633,False,e_commerce,True,not_recovered,0.0,2026-07-07T13:16:00
TXN000668,M005,530d5635a2d871d7,11873.29,card,INSUFFICIENT_BALANCE,insufficient_funds,3,0.454,3,308,False,travel,True,not_recovered,0.0,2026-05-31T04:00:00
TXN000669,M006,bd39a817b99d931e,620.98,wallet,OTP_FAILED,authentication_failure,2,0.224,2,1396,True,subscription,False,not_recovered,0.0,2026-05-26T03:14:00
TXN000670,M011,4f80151daa97ec1b,846.91,upi,3DS_FAILED,authentication_failure,1,0.782,0,82,False,utilities,False,recovered,846.91,2026-06-12T15:51:00
TXN000671,M003,5625db869a5ab0a5,3339.79,wallet,CARD_EXPIRED,expired_or_invalid_method,4,0.474,3,634,False,e_commerce,False,not_recovered,0.0,2026-07-19T08:29:00
TXN000672,M006,8324b263f7ef0aab,498.57,wallet,GATEWAY_TIMEOUT,temporary_bank_or_network,1,0.586,0,970,True,subscription,False,not_recovered,0.0,2026-06-05T01:49:00
TXN000673,M019,ae16d2dc33a73b33,636.93,upi,BANK_TIMEOUT,temporary_bank_or_network,3,0.514,2,1394,False,e_commerce,False,not_recovered,0.0,2026-06-14T21:10:00
TXN000674,M009,02300d733d503913,2060.43,upi,INVALID_UPI_ID,expired_or_invalid_method,2,0.745,2,1149,False,utilities,True,recovered,2060.43,2026-06-24T11:11:00
TXN000675,M003,321be29a14024db3,1427.99,upi,INSUFFICIENT_BALANCE,insufficient_funds,1,0.409,0,1096,False,e_commerce,False,recovered,1427.99,2026-06-11T09:13:00
TXN000676,M011,ac43cd7894129a96,1255.68,upi,OTHER,unknown,1,0.428,1,931,False,utilities,True,not_recovered,0.0,2026-06-01T19:02:00
TXN000677,M002,6092f5060040bf99,3105.5,card,BANK_TIMEOUT,temporary_bank_or_network,3,0.596,2,434,False,e_commerce,False,recovered,3105.5,2026-05-11T18:00:00
TXN000678,M013,31f1f472c7bd2692,11663.99,card,GATEWAY_TIMEOUT,temporary_bank_or_network,2,0.597,1,532,False,education,False,not_recovered,0.0,2026-06-07T12:20:00
TXN000679,M007,a550eb525123b444,770.45,upi,MANDATE_FAILED,subscription_failure,1,0.701,0,1420,True,subscription,False,not_recovered,0.0,2026-07-06T21:21:00
TXN000680,M005,a2f7041accc4f4cc,3823.49,card,INVALID_CARD,expired_or_invalid_method,3,0.74,3,649,False,travel,True,not_recovered,0.0,2026-07-13T06:58:00
TXN000681,M022,d487e646430ab10f,18333.87,netbanking,GATEWAY_TIMEOUT,temporary_bank_or_network,2,0.9,1,1300,False,education,False,recovered,18333.87,2026-07-07T09:40:00
TXN000682,M020,42498f6d8caedd9b,574.09,upi,NETWORK_ERROR,temporary_bank_or_network,1,0.296,1,746,True,subscription,True,not_recovered,0.0,2026-05-28T19:45:00
TXN000683,M015,1953fe4a5d4c40f3,18564.96,upi,INSUFFICIENT_BALANCE,insufficient_funds,1,0.7,1,688,False,education,False,not_recovered,0.0,2026-05-16T18:27:00
TXN000684,M028,cfeefcd5d665e208,20367.67,upi,INVALID_CARD,expired_or_invalid_method,2,0.901,1,213,False,utilities,False,not_recovered,0.0,2026-07-18T07:04:00
TXN000685,M018,dad43e187d7c91f5,953.97,netbanking,INVALID_CARD,expired_or_invalid_method,1,0.76,0,434,False,e_commerce,False,recovered,953.97,2026-06-01T19:46:00
TXN000686,M015,36c9afdadc9f7cb3,17066.09,wallet,TIMEOUT_ABANDONED,customer_abandonment,2,0.668,2,459,False,education,False,not_recovered,0.0,2026-05-08T14:59:00
TXN000687,M030,b1db19dd1b36fee4,2755.12,card,INVALID_CARD,expired_or_invalid_method,1,0.029,0,767,False,education,False,not_recovered,0.0,2026-07-10T04:29:00
TXN000688,M013,26ccb3731d7a94e7,13534.08,upi,INVALID_UPI_ID,expired_or_invalid_method,1,0.69,0,264,False,education,False,not_recovered,0.0,2026-07-09T10:15:00
TXN000689,M014,fdbf14d82ec25777,1313.14,card,BANK_TIMEOUT,temporary_bank_or_network,3,0.348,3,803,False,e_commerce,False,recovered,1313.14,2026-06-20T17:03:00
TXN000690,M001,5625db869a5ab0a5,865.83,wallet,BANK_TIMEOUT,temporary_bank_or_network,2,0.299,1,268,False,utilities,False,recovered,865.83,2026-06-16T17:38:00
TXN000691,M010,534e68ad6e1d2ab9,1920.55,upi,CARD_EXPIRED,expired_or_invalid_method,1,0.715,0,564,False,e_commerce,False,not_recovered,0.0,2026-07-18T20:13:00
TXN000692,M004,4cf91273ea73c092,1301.97,emi,GATEWAY_TIMEOUT,temporary_bank_or_network,3,0.461,2,426,False,utilities,False,recovered,1301.97,2026-07-29T09:53:00
TXN000693,M003,d24ff28e68a0d2c7,2363.55,upi,OTP_FAILED,authentication_failure,1,0.542,0,330,False,e_commerce,False,recovered,2363.55,2026-05-15T22:56:00
TXN000694,M012,b13e9880d5795048,1223.97,card,OTHER,unknown,2,0.45,1,250,False,utilities,False,not_recovered,0.0,2026-07-29T06:20:00
TXN000695,M028,9a75f70711f4628a,1124.14,upi,BANK_TIMEOUT,temporary_bank_or_network,1,0.111,0,1417,False,utilities,False,not_recovered,0.0,2026-06-17T05:11:00
TXN000696,M026,4feeeb84be857a68,941.78,card,INSUFFICIENT_BALANCE,insufficient_funds,3,0.43,2,576,False,subscription,False,recovered,941.78,2026-05-17T13:22:00
TXN000697,M024,ae16d2dc33a73b33,1354.27,wallet,INSUFFICIENT_BALANCE,insufficient_funds,1,0.781,1,1276,False,e_commerce,False,recovered,1354.27,2026-05-12T21:49:00
TXN000698,M017,81d42210dfc59c17,2202.8,upi,INVALID_UPI_ID,expired_or_invalid_method,1,0.74,1,816,False,e_commerce,True,not_recovered,0.0,2026-06-20T09:21:00
TXN000699,M003,ee2d116ecc32d15f,2062.95,card,INVALID_CARD,expired_or_invalid_method,1,0.22,0,23,False,e_commerce,False,recovered,2062.95,2026-07-02T04:50:00
TXN000700,M007,c1bebf6aa78d20d8,978.39,netbanking,NETWORK_ERROR,temporary_bank_or_network,2,0.484,2,864,True,subscription,False,recovered,978.39,2026-06-21T17:15:00
TXN000701,M016,30ccf9162290403f,286.52,card,UNKNOWN_ERROR,unknown,1,0.527,0,1211,False,food_delivery,False,not_recovered,0.0,2026-05-19T23:51:00
TXN000702,M027,09ac5e1c7e07c2b8,972.98,netbanking,BANK_TIMEOUT,temporary_bank_or_network,1,0.342,1,143,False,utilities,False,recovered,972.98,2026-06-08T13:44:00
TXN000703,M013,34152c0a424d827d,4585.05,card,CARD_EXPIRED,expired_or_invalid_method,1,0.173,1,931,False,education,False,recovered,4585.05,2026-05-13T20:30:00
TXN000704,M001,c88a6ec92ebc81fe,178.58,wallet,BANK_TIMEOUT,temporary_bank_or_network,1,0.475,1,181,False,utilities,False,not_recovered,0.0,2026-06-14T05:40:00
TXN000705,M028,064cc3376df1bd31,366.34,card,GATEWAY_TIMEOUT,temporary_bank_or_network,2,0.176,1,541,False,utilities,False,not_recovered,0.0,2026-07-10T19:18:00
TXN000706,M011,b64ce2483531c221,485.71,upi,OTP_FAILED,authentication_failure,3,0.653,2,1069,False,utilities,False,not_recovered,0.0,2026-05-08T07:17:00
TXN000707,M024,d6476d5c8d8414c0,1743.51,upi,NETWORK_ERROR,temporary_bank_or_network,1,0.532,0,497,False,e_commerce,False,recovered,1743.51,2026-05-29T21:57:00
TXN000708,M015,a309a2283ba4618f,9929.14,netbanking,NETWORK_ERROR,temporary_bank_or_network,1,0.788,0,1053,False,education,False,recovered,9929.14,2026-06-22T08:31:00
TXN000709,M004,8c702823e2963859,1137.46,upi,NETWORK_ERROR,temporary_bank_or_network,1,0.691,0,820,False,utilities,False,recovered,1137.46,2026-05-19T01:53:00
TXN000710,M004,a4f73bc172d91a9d,1553.88,card,GATEWAY_TIMEOUT,temporary_bank_or_network,3,0.371,2,1088,False,utilities,False,recovered,1553.88,2026-05-22T21:08:00
TXN000711,M013,db9f137331b2c6d0,19429.65,upi,INSUFFICIENT_BALANCE,insufficient_funds,1,0.185,0,1329,False,education,False,recovered,19429.65,2026-07-09T03:44:00
TXN000712,M017,be0a9f997c5b73dc,1541.74,card,BANK_TIMEOUT,temporary_bank_or_network,1,0.589,0,109,False,e_commerce,False,recovered,1541.74,2026-07-01T21:46:00
TXN000713,M029,ec240b6102441d92,1323.45,card,INSUFFICIENT_BALANCE,insufficient_funds,1,0.758,1,1015,False,utilities,False,not_recovered,0.0,2026-05-16T14:11:00
TXN000714,M017,b358b2f3c775d1ea,989.02,upi,OTP_FAILED,authentication_failure,3,0.277,3,143,False,e_commerce,False,not_recovered,0.0,2026-06-03T19:10:00
TXN000715,M014,e0358be30a6bde19,2968.89,netbanking,BANK_TIMEOUT,temporary_bank_or_network,4,0.465,3,20,False,e_commerce,False,recovered,2968.89,2026-06-30T07:53:00
TXN000716,M019,93899ac8ad7337d0,1573.53,emi,FRAUD_SUSPECTED,suspected_risk,1,0.765,0,205,False,e_commerce,True,not_recovered,0.0,2026-06-04T07:16:00
TXN000717,M009,6b0d686a29ea7025,2005.42,netbanking,GATEWAY_TIMEOUT,temporary_bank_or_network,1,0.317,0,1061,False,utilities,False,not_recovered,0.0,2026-07-17T14:48:00
TXN000718,M001,b64ce2483531c221,187.61,card,UNKNOWN_ERROR,unknown,3,0.676,3,64,False,utilities,False,not_recovered,0.0,2026-06-06T11:44:00
TXN000719,M030,42498f6d8caedd9b,18311.53,upi,INVALID_CARD,expired_or_invalid_method,4,0.789,4,921,False,education,False,not_recovered,0.0,2026-06-17T12:42:00
TXN000720,M009,216b8815a1d82e49,938.69,card,NETWORK_ERROR,temporary_bank_or_network,2,0.478,2,888,False,utilities,False,recovered,938.69,2026-06-17T14:10:00
TXN000721,M030,6fbbc15c5df2b8dd,20758.01,card,INSUFFICIENT_BALANCE,insufficient_funds,1,0.644,0,622,False,education,False,not_recovered,0.0,2026-07-04T14:21:00
TXN000722,M016,9fdf85935c923206,524.26,netbanking,BANK_TIMEOUT,temporary_bank_or_network,1,0.094,0,581,False,food_delivery,False,not_recovered,0.0,2026-05-21T18:43:00
TXN000723,M005,b8f6304c1c7e259c,7069.0,upi,INSUFFICIENT_BALANCE,insufficient_funds,3,0.346,2,727,False,travel,False,not_recovered,0.0,2026-07-19T15:05:00
TXN000724,M006,c574f51425f4f4e4,332.99,wallet,INSUFFICIENT_BALANCE,insufficient_funds,3,0.441,2,278,False,subscription,False,not_recovered,0.0,2026-06-22T21:05:00
TXN000725,M015,337981dfccf2dfc3,25866.06,upi,NETWORK_ERROR,temporary_bank_or_network,2,0.311,1,1422,False,education,False,recovered,25866.06,2026-06-07T08:05:00
TXN000726,M001,4053849a3954d990,823.05,wallet,BANK_TIMEOUT,temporary_bank_or_network,2,0.686,1,620,False,utilities,False,recovered,823.05,2026-06-14T19:40:00
TXN000727,M029,e0f768d5e9ff8e1a,1389.62,card,BANK_TIMEOUT,temporary_bank_or_network,3,0.204,2,1061,False,utilities,False,recovered,1389.62,2026-05-09T20:21:00
TXN000728,M010,72610f080e826af8,1901.08,netbanking,INSUFFICIENT_BALANCE,insufficient_funds,1,0.353,0,1047,False,e_commerce,False,recovered,1901.08,2026-07-05T06:23:00
TXN000729,M016,f841c490f61eb6a8,342.62,upi,NETWORK_ERROR,temporary_bank_or_network,2,0.306,1,14,False,food_delivery,False,not_recovered,0.0,2026-07-12T03:24:00
TXN000730,M008,bf8262af6e095304,459.21,upi,BANK_TIMEOUT,temporary_bank_or_network,1,0.089,0,829,True,subscription,False,recovered,459.21,2026-07-01T05:21:00
TXN000731,M015,63a868473928c751,14506.13,emi,INSUFFICIENT_BALANCE,insufficient_funds,2,0.443,1,493,False,education,False,not_recovered,0.0,2026-06-24T14:08:00
TXN000732,M016,d6399ee346839909,167.36,upi,INVALID_CARD,expired_or_invalid_method,1,0.632,1,871,False,food_delivery,False,not_recovered,0.0,2026-07-16T04:45:00
TXN000733,M002,85f7093ed815c0c0,2377.77,upi,BANK_TIMEOUT,temporary_bank_or_network,3,0.595,2,568,False,e_commerce,True,not_recovered,0.0,2026-07-05T12:06:00
TXN000734,M017,a230f0555a918e4b,2689.46,netbanking,NETWORK_ERROR,temporary_bank_or_network,1,0.529,1,287,False,e_commerce,False,recovered,2689.46,2026-06-23T10:34:00
TXN000735,M016,0d6586429f899898,353.31,card,AUTO_DEBIT_FAILED,subscription_failure,1,0.851,1,1077,True,food_delivery,False,not_recovered,0.0,2026-05-18T02:56:00
TXN000736,M001,18962597ea9de602,442.73,card,NETWORK_ERROR,temporary_bank_or_network,2,0.705,1,475,False,utilities,False,not_recovered,0.0,2026-07-01T20:25:00
TXN000737,M029,d197ddd910970c7e,2113.7,upi,OTP_FAILED,authentication_failure,1,0.156,0,77,False,utilities,False,recovered,2113.7,2026-07-28T18:04:00
TXN000738,M013,a2ba3e48b70b6d10,20629.21,netbanking,UNKNOWN_ERROR,unknown,2,0.343,1,1391,False,education,False,not_recovered,0.0,2026-07-11T09:12:00
TXN000739,M007,3b60ada1bd2e1baa,283.95,wallet,CARD_EXPIRED,expired_or_invalid_method,2,0.087,1,11,True,subscription,False,not_recovered,0.0,2026-07-08T00:43:00
TXN000740,M021,1d18e5f3e50ea6d1,806.11,wallet,INSUFFICIENT_BALANCE,insufficient_funds,2,0.429,1,1145,True,subscription,False,not_recovered,0.0,2026-06-05T09:25:00
TXN000741,M019,7a87394ad02d019f,3453.59,card,BANK_TIMEOUT,temporary_bank_or_network,1,0.174,0,1232,False,e_commerce,False,not_recovered,0.0,2026-06-29T10:41:00
TXN000742,M028,049108352b5e1c1d,1357.19,wallet,AUTO_DEBIT_FAILED,subscription_failure,2,0.716,2,818,True,utilities,False,not_recovered,0.0,2026-07-17T04:07:00
TXN000743,M009,6fab99525032c3e6,1418.54,netbanking,BANK_TIMEOUT,temporary_bank_or_network,1,0.55,0,286,False,utilities,False,recovered,1418.54,2026-07-24T15:58:00
TXN000744,M019,a456b8f8e78db439,1064.9,card,INSUFFICIENT_BALANCE,insufficient_funds,1,0.605,0,166,False,e_commerce,False,not_recovered,0.0,2026-07-15T14:46:00
TXN000745,M016,683faf535d26509e,814.6,upi,NETWORK_ERROR,temporary_bank_or_network,1,0.577,0,467,False,food_delivery,True,not_recovered,0.0,2026-05-24T03:15:00
TXN000746,M024,b6fe03b0bd6b5c34,2328.75,upi,CARD_EXPIRED,expired_or_invalid_method,1,0.563,0,875,False,e_commerce,False,not_recovered,0.0,2026-07-16T03:00:00
TXN000747,M007,081d96418f415781,651.9,upi,INSUFFICIENT_BALANCE,insufficient_funds,1,0.212,1,1099,True,subscription,False,recovered,651.9,2026-07-24T21:24:00
TXN000748,M010,64a04e13cdb6308a,1791.13,upi,INSUFFICIENT_BALANCE,insufficient_funds,2,0.564,1,815,False,e_commerce,False,recovered,1791.13,2026-07-22T21:24:00
TXN000749,M016,7636d732b4847144,293.35,card,USER_CANCELLED,customer_abandonment,3,0.827,2,1130,False,food_delivery,False,not_recovered,0.0,2026-05-03T05:32:00
TXN000750,M029,e1303b77a80564eb,596.44,netbanking,OTP_FAILED,authentication_failure,2,0.495,1,1067,False,utilities,False,recovered,596.44,2026-07-05T19:49:00
TXN000751,M005,a456b8f8e78db439,12550.45,upi,UNKNOWN_ERROR,unknown,2,0.859,2,44,False,travel,False,not_recovered,0.0,2026-07-21T21:58:00
TXN000752,M016,f40087d79e2b2a31,488.23,upi,USER_CANCELLED,customer_abandonment,1,0.302,0,1352,False,food_delivery,False,not_recovered,0.0,2026-06-22T22:56:00
TXN000753,M001,2d97cc674dcb2888,328.89,emi,TIMEOUT_ABANDONED,customer_abandonment,3,0.122,3,1273,False,utilities,False,not_recovered,0.0,2026-07-24T20:17:00
TXN000754,M030,773419201757799b,20330.21,card,USER_CANCELLED,customer_abandonment,4,0.572,3,1063,False,education,False,not_recovered,0.0,2026-06-02T15:53:00
TXN000755,M026,d44a999782b79f86,317.11,upi,BANK_TIMEOUT,temporary_bank_or_network,1,0.305,0,562,True,subscription,False,recovered,317.11,2026-05-15T23:35:00
TXN000756,M011,45970978741a92de,317.93,wallet,FRAUD_SUSPECTED,suspected_risk,1,0.453,0,735,False,utilities,True,not_recovered,0.0,2026-07-04T10:04:00
TXN000757,M009,db7a3dd4b844c07b,1790.13,card,INSUFFICIENT_BALANCE,insufficient_funds,1,0.522,0,532,False,utilities,False,recovered,1790.13,2026-05-13T01:37:00
TXN000758,M002,e08c6c0163a6301c,2710.27,netbanking,OTP_FAILED,authentication_failure,3,0.435,3,467,False,e_commerce,True,recovered,2710.27,2026-06-28T15:13:00
TXN000759,M028,35ca98ed094517bf,1558.3,upi,CARD_EXPIRED,expired_or_invalid_method,1,0.214,0,909,False,utilities,False,recovered,1558.3,2026-05-05T09:49:00
TXN000760,M010,7840e7818ce0d348,2084.35,upi,BANK_TIMEOUT,temporary_bank_or_network,2,0.372,1,1336,False,e_commerce,False,recovered,2084.35,2026-06-24T02:47:00
TXN000761,M010,dc9a571e754cd8fa,1306.15,card,TIMEOUT_ABANDONED,customer_abandonment,1,0.262,1,1041,False,e_commerce,False,not_recovered,0.0,2026-05-18T22:54:00
